"State","Year","Nature","Incidents"
"District of Columbia",2006,"Check.Kiting",27
"District of Columbia",2007,"Check.Kiting",52
"District of Columbia",2008,"Check.Kiting",31
"District of Columbia",2009,"Check.Kiting",47
"District of Columbia",2010,"Check.Kiting",42
"District of Columbia",2011,"Check.Kiting",0
"District of Columbia",2012,"Check.Kiting",0
"District of Columbia",2013,"Check.Kiting",0
"District of Columbia",2014,"Check.Kiting",0
"District of Columbia",2015,"Check.Kiting",0
"District of Columbia",2016,"Check.Kiting",0
"Federated States of Micronesia",1996,"Check.Kiting",0
"Federated States of Micronesia",1997,"Check.Kiting",1
"Federated States of Micronesia",1998,"Check.Kiting",0
"Federated States of Micronesia",1999,"Check.Kiting",0
"Federated States of Micronesia",2000,"Check.Kiting",0
"Federated States of Micronesia",2001,"Check.Kiting",0
"Federated States of Micronesia",2002,"Check.Kiting",1
"Federated States of Micronesia",2003,"Check.Kiting",0
"Federated States of Micronesia",2004,"Check.Kiting",0
"Federated States of Micronesia",2005,"Check.Kiting",0
"Federated States of Micronesia",2006,"Check.Kiting",0
"Federated States of Micronesia",2007,"Check.Kiting",0
"Federated States of Micronesia",2008,"Check.Kiting",0
"Federated States of Micronesia",2009,"Check.Kiting",0
"Federated States of Micronesia",2010,"Check.Kiting",0
"Federated States of Micronesia",2011,"Check.Kiting",0
"Federated States of Micronesia",2012,"Check.Kiting",0
"Federated States of Micronesia",2013,"Check.Kiting",0
"Federated States of Micronesia",2014,"Check.Kiting",0
"Federated States of Micronesia",2015,"Check.Kiting",0
"Federated States of Micronesia",2016,"Check.Kiting",0
"Florida",1996,"Check.Kiting",225
"Florida",1997,"Check.Kiting",235
"Florida",1998,"Check.Kiting",130
"Florida",1999,"Check.Kiting",173
"Florida",2000,"Check.Kiting",278
"Florida",2001,"Check.Kiting",277
"Florida",2002,"Check.Kiting",508
"Florida",2003,"Check.Kiting",441
"Florida",2004,"Check.Kiting",490
"Florida",2005,"Check.Kiting",608
"Florida",2006,"Check.Kiting",941
"Florida",2007,"Check.Kiting",1152
"Florida",2008,"Check.Kiting",1448
"Florida",2009,"Check.Kiting",1029
"Florida",2010,"Check.Kiting",781
"Florida",2011,"Check.Kiting",0
"Florida",2012,"Check.Kiting",0
"Florida",2013,"Check.Kiting",0
"Florida",2014,"Check.Kiting",0
"Florida",2015,"Check.Kiting",0
"Florida",2016,"Check.Kiting",0
"Georgia",1996,"Check.Kiting",51
"Georgia",1997,"Check.Kiting",100
"Georgia",1998,"Check.Kiting",67
"Georgia",1999,"Check.Kiting",86
"Georgia",2000,"Check.Kiting",104
"Georgia",2001,"Check.Kiting",156
"Georgia",2002,"Check.Kiting",245
"Georgia",2003,"Check.Kiting",312
"Georgia",2004,"Check.Kiting",340
"Georgia",2005,"Check.Kiting",683
"Georgia",2006,"Check.Kiting",831
"Georgia",2007,"Check.Kiting",839
"Georgia",2008,"Check.Kiting",936
"Georgia",2009,"Check.Kiting",506
"Georgia",2010,"Check.Kiting",506
"Georgia",2011,"Check.Kiting",0
"Georgia",2012,"Check.Kiting",0
"Georgia",2013,"Check.Kiting",0
"Georgia",2014,"Check.Kiting",0
"Georgia",2015,"Check.Kiting",0
"Georgia",2016,"Check.Kiting",0
"Guam",1996,"Check.Kiting",0
"Guam",1997,"Check.Kiting",1
"Guam",1998,"Check.Kiting",3
"Guam",1999,"Check.Kiting",4
"Guam",2000,"Check.Kiting",7
"Guam",2001,"Check.Kiting",3
"Guam",2002,"Check.Kiting",4
"Guam",2003,"Check.Kiting",1
"Guam",2004,"Check.Kiting",16
"Guam",2005,"Check.Kiting",11
"Guam",2006,"Check.Kiting",11
"Guam",2007,"Check.Kiting",19
"Guam",2008,"Check.Kiting",14
"Guam",2009,"Check.Kiting",15
"Guam",2010,"Check.Kiting",7
"Guam",2011,"Check.Kiting",0
"Guam",2012,"Check.Kiting",0
"Guam",2013,"Check.Kiting",0
"Guam",2014,"Check.Kiting",0
"Guam",2015,"Check.Kiting",0
"Guam",2016,"Check.Kiting",0
"Hawaii",1996,"Check.Kiting",12
"Hawaii",1997,"Check.Kiting",11
"Hawaii",1998,"Check.Kiting",4
"Hawaii",1999,"Check.Kiting",4
"Hawaii",2000,"Check.Kiting",13
"Hawaii",2001,"Check.Kiting",17
"Hawaii",2002,"Check.Kiting",11
"Hawaii",2003,"Check.Kiting",17
"Hawaii",2004,"Check.Kiting",12
"Hawaii",2005,"Check.Kiting",28
"Hawaii",2006,"Check.Kiting",31
"Hawaii",2007,"Check.Kiting",102
"Hawaii",2008,"Check.Kiting",76
"Hawaii",2009,"Check.Kiting",50
"Hawaii",2010,"Check.Kiting",37
"Hawaii",2011,"Check.Kiting",0
"Hawaii",2012,"Check.Kiting",0
"Hawaii",2013,"Check.Kiting",0
"Hawaii",2014,"Check.Kiting",0
"Hawaii",2015,"Check.Kiting",0
"Hawaii",2016,"Check.Kiting",0
"Idaho",1996,"Check.Kiting",7
"Idaho",1997,"Check.Kiting",18
"Idaho",1998,"Check.Kiting",12
"Idaho",1999,"Check.Kiting",21
"Idaho",2000,"Check.Kiting",24
"Idaho",2001,"Check.Kiting",24
"Idaho",2002,"Check.Kiting",22
"Idaho",2003,"Check.Kiting",32
"Idaho",2004,"Check.Kiting",57
"Idaho",2005,"Check.Kiting",72
"Idaho",2006,"Check.Kiting",44
"Idaho",2007,"Check.Kiting",62
"Idaho",2008,"Check.Kiting",62
"Idaho",2009,"Check.Kiting",61
"Idaho",2010,"Check.Kiting",47
"Idaho",2011,"Check.Kiting",0
"Idaho",2012,"Check.Kiting",0
"Idaho",2013,"Check.Kiting",0
"Idaho",2014,"Check.Kiting",0
"Idaho",2015,"Check.Kiting",0
"Idaho",2016,"Check.Kiting",0
"Illinois",1996,"Check.Kiting",166
"Illinois",1997,"Check.Kiting",242
"Illinois",1998,"Check.Kiting",213
"Illinois",1999,"Check.Kiting",206
"Illinois",2000,"Check.Kiting",233
"Illinois",2001,"Check.Kiting",289
"Illinois",2002,"Check.Kiting",356
"Illinois",2003,"Check.Kiting",438
"Illinois",2004,"Check.Kiting",470
"Illinois",2005,"Check.Kiting",629
"Illinois",2006,"Check.Kiting",565
"Illinois",2007,"Check.Kiting",705
"Illinois",2008,"Check.Kiting",712
"Illinois",2009,"Check.Kiting",606
"Illinois",2010,"Check.Kiting",542
"Illinois",2011,"Check.Kiting",0
"Illinois",2012,"Check.Kiting",0
"Illinois",2013,"Check.Kiting",0
"Illinois",2014,"Check.Kiting",0
"Illinois",2015,"Check.Kiting",0
"Illinois",2016,"Check.Kiting",0
"Indiana",1996,"Check.Kiting",78
"Indiana",1997,"Check.Kiting",50
"Indiana",1998,"Check.Kiting",71
"Indiana",1999,"Check.Kiting",68
"Indiana",2000,"Check.Kiting",82
"Indiana",2001,"Check.Kiting",80
"Indiana",2002,"Check.Kiting",125
"Indiana",2003,"Check.Kiting",158
"Indiana",2004,"Check.Kiting",209
"Indiana",2005,"Check.Kiting",261
"Indiana",2006,"Check.Kiting",310
"Indiana",2007,"Check.Kiting",377
"Indiana",2008,"Check.Kiting",398
"Indiana",2009,"Check.Kiting",244
"Indiana",2010,"Check.Kiting",224
"Indiana",2011,"Check.Kiting",0
"Indiana",2012,"Check.Kiting",0
"Indiana",2013,"Check.Kiting",0
"Indiana",2014,"Check.Kiting",0
"Indiana",2015,"Check.Kiting",0
"Indiana",2016,"Check.Kiting",0
"Iowa",1996,"Check.Kiting",75
"Iowa",1997,"Check.Kiting",59
"Iowa",1998,"Check.Kiting",55
"Iowa",1999,"Check.Kiting",45
"Iowa",2000,"Check.Kiting",41
"Iowa",2001,"Check.Kiting",62
"Iowa",2002,"Check.Kiting",80
"Iowa",2003,"Check.Kiting",85
"Iowa",2004,"Check.Kiting",108
"Iowa",2005,"Check.Kiting",110
"Iowa",2006,"Check.Kiting",130
"Iowa",2007,"Check.Kiting",112
"Iowa",2008,"Check.Kiting",166
"Iowa",2009,"Check.Kiting",140
"Iowa",2010,"Check.Kiting",123
"Iowa",2011,"Check.Kiting",0
"Iowa",2012,"Check.Kiting",0
"Iowa",2013,"Check.Kiting",0
"Iowa",2014,"Check.Kiting",0
"Iowa",2015,"Check.Kiting",0
"Iowa",2016,"Check.Kiting",0
"Kansas",1996,"Check.Kiting",16
"Kansas",1997,"Check.Kiting",20
"Kansas",1998,"Check.Kiting",28
"Kansas",1999,"Check.Kiting",54
"Kansas",2000,"Check.Kiting",31
"Kansas",2001,"Check.Kiting",66
"Kansas",2002,"Check.Kiting",94
"Kansas",2003,"Check.Kiting",95
"Kansas",2004,"Check.Kiting",113
"Kansas",2005,"Check.Kiting",114
"Kansas",2006,"Check.Kiting",112
"Kansas",2007,"Check.Kiting",161
"Kansas",2008,"Check.Kiting",150
"Kansas",2009,"Check.Kiting",137
"Kansas",2010,"Check.Kiting",165
"Kansas",2011,"Check.Kiting",0
"Kansas",2012,"Check.Kiting",0
"Kansas",2013,"Check.Kiting",0
"Kansas",2014,"Check.Kiting",0
"Kansas",2015,"Check.Kiting",0
"Kansas",2016,"Check.Kiting",0
"Kentucky",1996,"Check.Kiting",19
"Kentucky",1997,"Check.Kiting",27
"Kentucky",1998,"Check.Kiting",58
"Kentucky",1999,"Check.Kiting",46
"Kentucky",2000,"Check.Kiting",50
"Kentucky",2001,"Check.Kiting",135
"Kentucky",2002,"Check.Kiting",132
"Kentucky",2003,"Check.Kiting",119
"Kentucky",2004,"Check.Kiting",147
"Kentucky",2005,"Check.Kiting",192
"Kentucky",2006,"Check.Kiting",207
"Kentucky",2007,"Check.Kiting",258
"Kentucky",2008,"Check.Kiting",248
"Kentucky",2009,"Check.Kiting",218
"Kentucky",2010,"Check.Kiting",207
"Kentucky",2011,"Check.Kiting",0
"Kentucky",2012,"Check.Kiting",0
"Kentucky",2013,"Check.Kiting",0
"Kentucky",2014,"Check.Kiting",0
"Kentucky",2015,"Check.Kiting",0
"Kentucky",2016,"Check.Kiting",0
"Louisiana",1996,"Check.Kiting",77
"Louisiana",1997,"Check.Kiting",76
"Louisiana",1998,"Check.Kiting",80
"Louisiana",1999,"Check.Kiting",94
"Louisiana",2000,"Check.Kiting",99
"Louisiana",2001,"Check.Kiting",154
"Louisiana",2002,"Check.Kiting",175
"Louisiana",2003,"Check.Kiting",266
"Louisiana",2004,"Check.Kiting",254
"Louisiana",2005,"Check.Kiting",263
"Louisiana",2006,"Check.Kiting",244
"Louisiana",2007,"Check.Kiting",303
"Louisiana",2008,"Check.Kiting",299
"Louisiana",2009,"Check.Kiting",333
"Louisiana",2010,"Check.Kiting",305
"Louisiana",2011,"Check.Kiting",0
"Louisiana",2012,"Check.Kiting",0
"Louisiana",2013,"Check.Kiting",0
"Louisiana",2014,"Check.Kiting",0
"Louisiana",2015,"Check.Kiting",0
"Louisiana",2016,"Check.Kiting",0
"Maine",1996,"Check.Kiting",41
"Maine",1997,"Check.Kiting",40
"Maine",1998,"Check.Kiting",20
"Maine",1999,"Check.Kiting",30
"Maine",2000,"Check.Kiting",33
"Maine",2001,"Check.Kiting",45
"Maine",2002,"Check.Kiting",32
"Maine",2003,"Check.Kiting",45
"Maine",2004,"Check.Kiting",30
"Maine",2005,"Check.Kiting",55
"Maine",2006,"Check.Kiting",75
"Maine",2007,"Check.Kiting",80
"Maine",2008,"Check.Kiting",76
"Maine",2009,"Check.Kiting",67
"Maine",2010,"Check.Kiting",83
"Maine",2011,"Check.Kiting",0
"Maine",2012,"Check.Kiting",0
"Maine",2013,"Check.Kiting",0
"Maine",2014,"Check.Kiting",0
"Maine",2015,"Check.Kiting",0
"Maine",2016,"Check.Kiting",0
"Marshall Islands",1996,"Check.Kiting",0
"Marshall Islands",1997,"Check.Kiting",0
"Marshall Islands",1998,"Check.Kiting",0
"Marshall Islands",1999,"Check.Kiting",0
"Marshall Islands",2000,"Check.Kiting",0
"Marshall Islands",2001,"Check.Kiting",0
"Marshall Islands",2002,"Check.Kiting",0
"Marshall Islands",2003,"Check.Kiting",0
"Marshall Islands",2004,"Check.Kiting",0
"Marshall Islands",2005,"Check.Kiting",0
"Marshall Islands",2006,"Check.Kiting",0
"Marshall Islands",2007,"Check.Kiting",0
"Marshall Islands",2008,"Check.Kiting",0
"Marshall Islands",2009,"Check.Kiting",0
"Marshall Islands",2010,"Check.Kiting",0
"Marshall Islands",2011,"Check.Kiting",0
"Marshall Islands",2012,"Check.Kiting",0
"Marshall Islands",2013,"Check.Kiting",0
"Marshall Islands",2014,"Check.Kiting",0
"Marshall Islands",2015,"Check.Kiting",0
"Marshall Islands",2016,"Check.Kiting",0
"Maryland",1996,"Check.Kiting",46
"Maryland",1997,"Check.Kiting",44
"Maryland",1998,"Check.Kiting",51
"Maryland",1999,"Check.Kiting",38
"Maryland",2000,"Check.Kiting",63
"Maryland",2001,"Check.Kiting",64
"Maryland",2002,"Check.Kiting",82
"Maryland",2003,"Check.Kiting",93
"Maryland",2004,"Check.Kiting",124
"Maryland",2005,"Check.Kiting",169
"Maryland",2006,"Check.Kiting",182
"Maryland",2007,"Check.Kiting",202
"Maryland",2008,"Check.Kiting",182
"Maryland",2009,"Check.Kiting",208
"Maryland",2010,"Check.Kiting",192
"Maryland",2011,"Check.Kiting",0
"Maryland",2012,"Check.Kiting",0
"Maryland",2013,"Check.Kiting",0
"Maryland",2014,"Check.Kiting",0
"Maryland",2015,"Check.Kiting",0
"Maryland",2016,"Check.Kiting",0
"Massachusetts",1996,"Check.Kiting",45
"Massachusetts",1997,"Check.Kiting",65
"Massachusetts",1998,"Check.Kiting",67
"Massachusetts",1999,"Check.Kiting",69
"Massachusetts",2000,"Check.Kiting",43
"Massachusetts",2001,"Check.Kiting",61
"Massachusetts",2002,"Check.Kiting",49
"Massachusetts",2003,"Check.Kiting",83
"Massachusetts",2004,"Check.Kiting",152
"Massachusetts",2005,"Check.Kiting",158
"Massachusetts",2006,"Check.Kiting",217
"Massachusetts",2007,"Check.Kiting",182
"Massachusetts",2008,"Check.Kiting",220
"Massachusetts",2009,"Check.Kiting",243
"Massachusetts",2010,"Check.Kiting",217
"Massachusetts",2011,"Check.Kiting",0
"Massachusetts",2012,"Check.Kiting",0
"Massachusetts",2013,"Check.Kiting",0
"Massachusetts",2014,"Check.Kiting",0
"Massachusetts",2015,"Check.Kiting",0
"Massachusetts",2016,"Check.Kiting",0
"Michigan",1996,"Check.Kiting",171
"Michigan",1997,"Check.Kiting",254
"Michigan",1998,"Check.Kiting",225
"Michigan",1999,"Check.Kiting",144
"Michigan",2000,"Check.Kiting",172
"Michigan",2001,"Check.Kiting",188
"Michigan",2002,"Check.Kiting",298
"Michigan",2003,"Check.Kiting",269
"Michigan",2004,"Check.Kiting",330
"Michigan",2005,"Check.Kiting",311
"Michigan",2006,"Check.Kiting",435
"Michigan",2007,"Check.Kiting",461
"Michigan",2008,"Check.Kiting",373
"Michigan",2009,"Check.Kiting",284
"Michigan",2010,"Check.Kiting",235
"Michigan",2011,"Check.Kiting",0
"Michigan",2012,"Check.Kiting",0
"Michigan",2013,"Check.Kiting",0
"Michigan",2014,"Check.Kiting",0
"Michigan",2015,"Check.Kiting",0
"Michigan",2016,"Check.Kiting",0
"Minnesota",1996,"Check.Kiting",54
"Minnesota",1997,"Check.Kiting",76
"Minnesota",1998,"Check.Kiting",87
"Minnesota",1999,"Check.Kiting",137
"Minnesota",2000,"Check.Kiting",116
"Minnesota",2001,"Check.Kiting",182
"Minnesota",2002,"Check.Kiting",153
"Minnesota",2003,"Check.Kiting",200
"Minnesota",2004,"Check.Kiting",226
"Minnesota",2005,"Check.Kiting",302
"Minnesota",2006,"Check.Kiting",239
"Minnesota",2007,"Check.Kiting",295
"Minnesota",2008,"Check.Kiting",308
"Minnesota",2009,"Check.Kiting",274
"Minnesota",2010,"Check.Kiting",248
"Minnesota",2011,"Check.Kiting",0
"Minnesota",2012,"Check.Kiting",0
"Minnesota",2013,"Check.Kiting",0
"Minnesota",2014,"Check.Kiting",0
"Minnesota",2015,"Check.Kiting",0
"Minnesota",2016,"Check.Kiting",0
"Mississippi",1996,"Check.Kiting",43
"Mississippi",1997,"Check.Kiting",53
"Mississippi",1998,"Check.Kiting",51
"Mississippi",1999,"Check.Kiting",35
"Mississippi",2000,"Check.Kiting",41
"Mississippi",2001,"Check.Kiting",55
"Mississippi",2002,"Check.Kiting",44
"Mississippi",2003,"Check.Kiting",48
"Mississippi",2004,"Check.Kiting",67
"Mississippi",2005,"Check.Kiting",89
"Mississippi",2006,"Check.Kiting",108
"Mississippi",2007,"Check.Kiting",124
"Mississippi",2008,"Check.Kiting",174
"Mississippi",2009,"Check.Kiting",201
"Mississippi",2010,"Check.Kiting",181
"Mississippi",2011,"Check.Kiting",0
"Mississippi",2012,"Check.Kiting",0
"Mississippi",2013,"Check.Kiting",0
"Mississippi",2014,"Check.Kiting",0
"Mississippi",2015,"Check.Kiting",0
"Mississippi",2016,"Check.Kiting",0
"Missouri",1996,"Check.Kiting",55
"Missouri",1997,"Check.Kiting",57
"Missouri",1998,"Check.Kiting",43
"Missouri",1999,"Check.Kiting",82
"Missouri",2000,"Check.Kiting",84
"Missouri",2001,"Check.Kiting",140
"Missouri",2002,"Check.Kiting",130
"Missouri",2003,"Check.Kiting",144
"Missouri",2004,"Check.Kiting",160
"Missouri",2005,"Check.Kiting",232
"Missouri",2006,"Check.Kiting",238
"Missouri",2007,"Check.Kiting",272
"Missouri",2008,"Check.Kiting",285
"Missouri",2009,"Check.Kiting",278
"Missouri",2010,"Check.Kiting",234
"Missouri",2011,"Check.Kiting",0
"Missouri",2012,"Check.Kiting",0
"Missouri",2013,"Check.Kiting",0
"Missouri",2014,"Check.Kiting",0
"Missouri",2015,"Check.Kiting",0
"Missouri",2016,"Check.Kiting",0
"Montana",1996,"Check.Kiting",11
"Montana",1997,"Check.Kiting",13
"Montana",1998,"Check.Kiting",6
"Montana",1999,"Check.Kiting",8
"Montana",2000,"Check.Kiting",20
"Montana",2001,"Check.Kiting",24
"Montana",2002,"Check.Kiting",21
"Montana",2003,"Check.Kiting",26
"Montana",2004,"Check.Kiting",21
"Montana",2005,"Check.Kiting",22
"Montana",2006,"Check.Kiting",34
"Montana",2007,"Check.Kiting",26
"Montana",2008,"Check.Kiting",24
"Montana",2009,"Check.Kiting",36
"Montana",2010,"Check.Kiting",18
"Montana",2011,"Check.Kiting",0
"Montana",2012,"Check.Kiting",0
"Montana",2013,"Check.Kiting",0
"Montana",2014,"Check.Kiting",0
"Montana",2015,"Check.Kiting",0
"Montana",2016,"Check.Kiting",0
"Nebraska",1996,"Check.Kiting",17
"Nebraska",1997,"Check.Kiting",18
"Nebraska",1998,"Check.Kiting",22
"Nebraska",1999,"Check.Kiting",25
"Nebraska",2000,"Check.Kiting",55
"Nebraska",2001,"Check.Kiting",74
"Nebraska",2002,"Check.Kiting",56
"Nebraska",2003,"Check.Kiting",56
"Nebraska",2004,"Check.Kiting",91
"Nebraska",2005,"Check.Kiting",87
"Nebraska",2006,"Check.Kiting",117
"Nebraska",2007,"Check.Kiting",125
"Nebraska",2008,"Check.Kiting",134
"Nebraska",2009,"Check.Kiting",119
"Nebraska",2010,"Check.Kiting",101
"Nebraska",2011,"Check.Kiting",0
"Nebraska",2012,"Check.Kiting",0
"Nebraska",2013,"Check.Kiting",0
"Nebraska",2014,"Check.Kiting",0
"Nebraska",2015,"Check.Kiting",0
"Nebraska",2016,"Check.Kiting",0
"Nevada",1996,"Check.Kiting",62
"Nevada",1997,"Check.Kiting",67
"Nevada",1998,"Check.Kiting",54
"Nevada",1999,"Check.Kiting",50
"Nevada",2000,"Check.Kiting",185
"Nevada",2001,"Check.Kiting",428
"Nevada",2002,"Check.Kiting",588
"Nevada",2003,"Check.Kiting",1006
"Nevada",2004,"Check.Kiting",601
"Nevada",2005,"Check.Kiting",708
"Nevada",2006,"Check.Kiting",795
"Nevada",2007,"Check.Kiting",1184
"Nevada",2008,"Check.Kiting",1595
"Nevada",2009,"Check.Kiting",129
"Nevada",2010,"Check.Kiting",111
"Nevada",2011,"Check.Kiting",0
"Nevada",2012,"Check.Kiting",0
"Nevada",2013,"Check.Kiting",0
"Nevada",2014,"Check.Kiting",0
"Nevada",2015,"Check.Kiting",0
"Nevada",2016,"Check.Kiting",0
"New Hampshire",1996,"Check.Kiting",17
"New Hampshire",1997,"Check.Kiting",69
"New Hampshire",1998,"Check.Kiting",25
"New Hampshire",1999,"Check.Kiting",37
"New Hampshire",2000,"Check.Kiting",59
"New Hampshire",2001,"Check.Kiting",17
"New Hampshire",2002,"Check.Kiting",16
"New Hampshire",2003,"Check.Kiting",23
"New Hampshire",2004,"Check.Kiting",23
"New Hampshire",2005,"Check.Kiting",33
"New Hampshire",2006,"Check.Kiting",39
"New Hampshire",2007,"Check.Kiting",51
"New Hampshire",2008,"Check.Kiting",67
"New Hampshire",2009,"Check.Kiting",41
"New Hampshire",2010,"Check.Kiting",40
"New Hampshire",2011,"Check.Kiting",0
"New Hampshire",2012,"Check.Kiting",0
"New Hampshire",2013,"Check.Kiting",0
"New Hampshire",2014,"Check.Kiting",0
"New Hampshire",2015,"Check.Kiting",0
"New Hampshire",2016,"Check.Kiting",0
"New Jersey",1996,"Check.Kiting",31
"New Jersey",1997,"Check.Kiting",49
"New Jersey",1998,"Check.Kiting",68
"New Jersey",1999,"Check.Kiting",73
"New Jersey",2000,"Check.Kiting",88
"New Jersey",2001,"Check.Kiting",92
"New Jersey",2002,"Check.Kiting",213
"New Jersey",2003,"Check.Kiting",406
"New Jersey",2004,"Check.Kiting",238
"New Jersey",2005,"Check.Kiting",197
"New Jersey",2006,"Check.Kiting",275
"New Jersey",2007,"Check.Kiting",370
"New Jersey",2008,"Check.Kiting",416
"New Jersey",2009,"Check.Kiting",358
"New Jersey",2010,"Check.Kiting",300
"New Jersey",2011,"Check.Kiting",0
"New Jersey",2012,"Check.Kiting",0
"New Jersey",2013,"Check.Kiting",0
"New Jersey",2014,"Check.Kiting",0
"New Jersey",2015,"Check.Kiting",0
"New Jersey",2016,"Check.Kiting",0
"New Mexico",1996,"Check.Kiting",15
"New Mexico",1997,"Check.Kiting",12
"New Mexico",1998,"Check.Kiting",27
"New Mexico",1999,"Check.Kiting",20
"New Mexico",2000,"Check.Kiting",15
"New Mexico",2001,"Check.Kiting",32
"New Mexico",2002,"Check.Kiting",47
"New Mexico",2003,"Check.Kiting",43
"New Mexico",2004,"Check.Kiting",58
"New Mexico",2005,"Check.Kiting",41
"New Mexico",2006,"Check.Kiting",55
"New Mexico",2007,"Check.Kiting",80
"New Mexico",2008,"Check.Kiting",84
"New Mexico",2009,"Check.Kiting",59
"New Mexico",2010,"Check.Kiting",52
"New Mexico",2011,"Check.Kiting",0
"New Mexico",2012,"Check.Kiting",0
"New Mexico",2013,"Check.Kiting",0
"New Mexico",2014,"Check.Kiting",0
"New Mexico",2015,"Check.Kiting",0
"New Mexico",2016,"Check.Kiting",0
"New York",1996,"Check.Kiting",0
"New York",1997,"Check.Kiting",300
"New York",1998,"Check.Kiting",323
"New York",1999,"Check.Kiting",365
"New York",2000,"Check.Kiting",306
"New York",2001,"Check.Kiting",247
"New York",2002,"Check.Kiting",261
"New York",2003,"Check.Kiting",310
"New York",2004,"Check.Kiting",338
"New York",2005,"Check.Kiting",511
"New York",2006,"Check.Kiting",627
"New York",2007,"Check.Kiting",603
"New York",2008,"Check.Kiting",589
"New York",2009,"Check.Kiting",624
"New York",2010,"Check.Kiting",627
"New York",2011,"Check.Kiting",0
"New York",2012,"Check.Kiting",0
"New York",2013,"Check.Kiting",0
"New York",2014,"Check.Kiting",0
"New York",2015,"Check.Kiting",0
"New York",2016,"Check.Kiting",0
"North Carolina",1996,"Check.Kiting",90
"North Carolina",1997,"Check.Kiting",153
"North Carolina",1998,"Check.Kiting",146
"North Carolina",1999,"Check.Kiting",184
"North Carolina",2000,"Check.Kiting",204
"North Carolina",2001,"Check.Kiting",157
"North Carolina",2002,"Check.Kiting",310
"North Carolina",2003,"Check.Kiting",230
"North Carolina",2004,"Check.Kiting",290
"North Carolina",2005,"Check.Kiting",385
"North Carolina",2006,"Check.Kiting",406
"North Carolina",2007,"Check.Kiting",477
"North Carolina",2008,"Check.Kiting",605
"North Carolina",2009,"Check.Kiting",420
"North Carolina",2010,"Check.Kiting",244
"North Carolina",2011,"Check.Kiting",0
"North Carolina",2012,"Check.Kiting",0
"North Carolina",2013,"Check.Kiting",0
"North Carolina",2014,"Check.Kiting",0
"North Carolina",2015,"Check.Kiting",0
"North Carolina",2016,"Check.Kiting",0
"North Dakota",1996,"Check.Kiting",5
"North Dakota",1997,"Check.Kiting",9
"North Dakota",1998,"Check.Kiting",15
"North Dakota",1999,"Check.Kiting",11
"North Dakota",2000,"Check.Kiting",22
"North Dakota",2001,"Check.Kiting",25
"North Dakota",2002,"Check.Kiting",23
"North Dakota",2003,"Check.Kiting",18
"North Dakota",2004,"Check.Kiting",26
"North Dakota",2005,"Check.Kiting",27
"North Dakota",2006,"Check.Kiting",47
"North Dakota",2007,"Check.Kiting",60
"North Dakota",2008,"Check.Kiting",31
"North Dakota",2009,"Check.Kiting",29
"North Dakota",2010,"Check.Kiting",17
"North Dakota",2011,"Check.Kiting",0
"North Dakota",2012,"Check.Kiting",0
"North Dakota",2013,"Check.Kiting",0
"North Dakota",2014,"Check.Kiting",0
"North Dakota",2015,"Check.Kiting",0
"North Dakota",2016,"Check.Kiting",0
"Northern Mariana Islands",1996,"Check.Kiting",1
"Northern Mariana Islands",1997,"Check.Kiting",2
"Northern Mariana Islands",1998,"Check.Kiting",2
"Northern Mariana Islands",1999,"Check.Kiting",4
"Northern Mariana Islands",2000,"Check.Kiting",0
"Northern Mariana Islands",2001,"Check.Kiting",1
"Northern Mariana Islands",2002,"Check.Kiting",1
"Northern Mariana Islands",2003,"Check.Kiting",4
"Northern Mariana Islands",2004,"Check.Kiting",4
"Northern Mariana Islands",2005,"Check.Kiting",1
"Northern Mariana Islands",2006,"Check.Kiting",3
"Northern Mariana Islands",2007,"Check.Kiting",4
"Northern Mariana Islands",2008,"Check.Kiting",7
"Northern Mariana Islands",2009,"Check.Kiting",6
"Northern Mariana Islands",2010,"Check.Kiting",1
"Northern Mariana Islands",2011,"Check.Kiting",0
"Northern Mariana Islands",2012,"Check.Kiting",0
"Northern Mariana Islands",2013,"Check.Kiting",0
"Northern Mariana Islands",2014,"Check.Kiting",0
"Northern Mariana Islands",2015,"Check.Kiting",0
"Northern Mariana Islands",2016,"Check.Kiting",0
"Ohio",1996,"Check.Kiting",120
"Ohio",1997,"Check.Kiting",232
"Ohio",1998,"Check.Kiting",213
"Ohio",1999,"Check.Kiting",262
"Ohio",2000,"Check.Kiting",453
"Ohio",2001,"Check.Kiting",342
"Ohio",2002,"Check.Kiting",338
"Ohio",2003,"Check.Kiting",544
"Ohio",2004,"Check.Kiting",522
"Ohio",2005,"Check.Kiting",634
"Ohio",2006,"Check.Kiting",658
"Ohio",2007,"Check.Kiting",517
"Ohio",2008,"Check.Kiting",419
"Ohio",2009,"Check.Kiting",456
"Ohio",2010,"Check.Kiting",431
"Ohio",2011,"Check.Kiting",0
"Ohio",2012,"Check.Kiting",0
"Ohio",2013,"Check.Kiting",0
"Ohio",2014,"Check.Kiting",0
"Ohio",2015,"Check.Kiting",0
"Ohio",2016,"Check.Kiting",0
"Oklahoma",1996,"Check.Kiting",85
"Oklahoma",1997,"Check.Kiting",63
"Oklahoma",1998,"Check.Kiting",54
"Oklahoma",1999,"Check.Kiting",61
"Oklahoma",2000,"Check.Kiting",65
"Oklahoma",2001,"Check.Kiting",59
"Oklahoma",2002,"Check.Kiting",63
"Oklahoma",2003,"Check.Kiting",107
"Oklahoma",2004,"Check.Kiting",99
"Oklahoma",2005,"Check.Kiting",149
