"State","Year","Nature","Incidents"
"California",2011,"Minimal.Gaming.with.Large.Transactions",0
"Colorado",1996,"Minimal.Gaming.with.Large.Transactions",0
"Colorado",1997,"Minimal.Gaming.with.Large.Transactions",0
"Colorado",1998,"Minimal.Gaming.with.Large.Transactions",0
"Colorado",1999,"Minimal.Gaming.with.Large.Transactions",0
"Colorado",2000,"Minimal.Gaming.with.Large.Transactions",0
"Colorado",2001,"Minimal.Gaming.with.Large.Transactions",0
"Colorado",2002,"Minimal.Gaming.with.Large.Transactions",0
"Colorado",2003,"Minimal.Gaming.with.Large.Transactions",2
"Colorado",2004,"Minimal.Gaming.with.Large.Transactions",0
"Colorado",2005,"Minimal.Gaming.with.Large.Transactions",0
"Colorado",2006,"Minimal.Gaming.with.Large.Transactions",0
"Colorado",2007,"Minimal.Gaming.with.Large.Transactions",1
"Colorado",2008,"Minimal.Gaming.with.Large.Transactions",3
"Colorado",2009,"Minimal.Gaming.with.Large.Transactions",1
"Colorado",2010,"Minimal.Gaming.with.Large.Transactions",1
"Colorado",2011,"Minimal.Gaming.with.Large.Transactions",0
"Connecticut",1996,"Minimal.Gaming.with.Large.Transactions",0
"Connecticut",1997,"Minimal.Gaming.with.Large.Transactions",0
"Connecticut",1998,"Minimal.Gaming.with.Large.Transactions",2
"Connecticut",1999,"Minimal.Gaming.with.Large.Transactions",2
"Connecticut",2000,"Minimal.Gaming.with.Large.Transactions",0
"Connecticut",2001,"Minimal.Gaming.with.Large.Transactions",3
"Connecticut",2002,"Minimal.Gaming.with.Large.Transactions",0
"Connecticut",2003,"Minimal.Gaming.with.Large.Transactions",26
"Connecticut",2004,"Minimal.Gaming.with.Large.Transactions",29
"Connecticut",2005,"Minimal.Gaming.with.Large.Transactions",47
"Connecticut",2006,"Minimal.Gaming.with.Large.Transactions",48
"Connecticut",2007,"Minimal.Gaming.with.Large.Transactions",21
"Connecticut",2008,"Minimal.Gaming.with.Large.Transactions",42
"Connecticut",2009,"Minimal.Gaming.with.Large.Transactions",33
"Connecticut",2010,"Minimal.Gaming.with.Large.Transactions",20
"Connecticut",2011,"Minimal.Gaming.with.Large.Transactions",0
"Delaware",1996,"Minimal.Gaming.with.Large.Transactions",0
"Delaware",1997,"Minimal.Gaming.with.Large.Transactions",0
"Delaware",1998,"Minimal.Gaming.with.Large.Transactions",0
"Delaware",1999,"Minimal.Gaming.with.Large.Transactions",0
"Delaware",2000,"Minimal.Gaming.with.Large.Transactions",0
"Delaware",2001,"Minimal.Gaming.with.Large.Transactions",0
"Delaware",2002,"Minimal.Gaming.with.Large.Transactions",0
"Delaware",2003,"Minimal.Gaming.with.Large.Transactions",0
"Delaware",2004,"Minimal.Gaming.with.Large.Transactions",0
"Delaware",2005,"Minimal.Gaming.with.Large.Transactions",4
"Delaware",2006,"Minimal.Gaming.with.Large.Transactions",1
"Delaware",2007,"Minimal.Gaming.with.Large.Transactions",0
"Delaware",2008,"Minimal.Gaming.with.Large.Transactions",2
"Delaware",2009,"Minimal.Gaming.with.Large.Transactions",1
"Delaware",2010,"Minimal.Gaming.with.Large.Transactions",1
"Delaware",2011,"Minimal.Gaming.with.Large.Transactions",0
"District of Columbia",1996,"Minimal.Gaming.with.Large.Transactions",0
"District of Columbia",1997,"Minimal.Gaming.with.Large.Transactions",0
"District of Columbia",1998,"Minimal.Gaming.with.Large.Transactions",0
"District of Columbia",1999,"Minimal.Gaming.with.Large.Transactions",0
"District of Columbia",2000,"Minimal.Gaming.with.Large.Transactions",0
"District of Columbia",2001,"Minimal.Gaming.with.Large.Transactions",0
"District of Columbia",2002,"Minimal.Gaming.with.Large.Transactions",0
"District of Columbia",2003,"Minimal.Gaming.with.Large.Transactions",0
"District of Columbia",2004,"Minimal.Gaming.with.Large.Transactions",0
"District of Columbia",2005,"Minimal.Gaming.with.Large.Transactions",0
"District of Columbia",2006,"Minimal.Gaming.with.Large.Transactions",0
"District of Columbia",2007,"Minimal.Gaming.with.Large.Transactions",0
"District of Columbia",2008,"Minimal.Gaming.with.Large.Transactions",0
"District of Columbia",2009,"Minimal.Gaming.with.Large.Transactions",0
"District of Columbia",2010,"Minimal.Gaming.with.Large.Transactions",0
"District of Columbia",2011,"Minimal.Gaming.with.Large.Transactions",0
"Federated States of Micronesia",1996,"Minimal.Gaming.with.Large.Transactions",0
"Federated States of Micronesia",1997,"Minimal.Gaming.with.Large.Transactions",0
"Federated States of Micronesia",1998,"Minimal.Gaming.with.Large.Transactions",0
"Federated States of Micronesia",1999,"Minimal.Gaming.with.Large.Transactions",0
"Federated States of Micronesia",2000,"Minimal.Gaming.with.Large.Transactions",0
"Federated States of Micronesia",2001,"Minimal.Gaming.with.Large.Transactions",0
"Federated States of Micronesia",2002,"Minimal.Gaming.with.Large.Transactions",0
"Federated States of Micronesia",2003,"Minimal.Gaming.with.Large.Transactions",0
"Federated States of Micronesia",2004,"Minimal.Gaming.with.Large.Transactions",0
"Federated States of Micronesia",2005,"Minimal.Gaming.with.Large.Transactions",0
"Federated States of Micronesia",2006,"Minimal.Gaming.with.Large.Transactions",0
"Federated States of Micronesia",2007,"Minimal.Gaming.with.Large.Transactions",0
"Federated States of Micronesia",2008,"Minimal.Gaming.with.Large.Transactions",0
"Federated States of Micronesia",2009,"Minimal.Gaming.with.Large.Transactions",0
"Federated States of Micronesia",2010,"Minimal.Gaming.with.Large.Transactions",0
"Federated States of Micronesia",2011,"Minimal.Gaming.with.Large.Transactions",0
"Florida",1996,"Minimal.Gaming.with.Large.Transactions",0
"Florida",1997,"Minimal.Gaming.with.Large.Transactions",0
"Florida",1998,"Minimal.Gaming.with.Large.Transactions",0
"Florida",1999,"Minimal.Gaming.with.Large.Transactions",0
"Florida",2000,"Minimal.Gaming.with.Large.Transactions",0
"Florida",2001,"Minimal.Gaming.with.Large.Transactions",0
"Florida",2002,"Minimal.Gaming.with.Large.Transactions",0
"Florida",2003,"Minimal.Gaming.with.Large.Transactions",0
"Florida",2004,"Minimal.Gaming.with.Large.Transactions",0
"Florida",2005,"Minimal.Gaming.with.Large.Transactions",0
"Florida",2006,"Minimal.Gaming.with.Large.Transactions",0
"Florida",2007,"Minimal.Gaming.with.Large.Transactions",0
"Florida",2008,"Minimal.Gaming.with.Large.Transactions",0
"Florida",2009,"Minimal.Gaming.with.Large.Transactions",0
"Florida",2010,"Minimal.Gaming.with.Large.Transactions",0
"Florida",2011,"Minimal.Gaming.with.Large.Transactions",0
"Georgia",1996,"Minimal.Gaming.with.Large.Transactions",0
"Georgia",1997,"Minimal.Gaming.with.Large.Transactions",0
"Georgia",1998,"Minimal.Gaming.with.Large.Transactions",0
"Georgia",1999,"Minimal.Gaming.with.Large.Transactions",0
"Georgia",2000,"Minimal.Gaming.with.Large.Transactions",0
"Georgia",2001,"Minimal.Gaming.with.Large.Transactions",0
"Georgia",2002,"Minimal.Gaming.with.Large.Transactions",0
"Georgia",2003,"Minimal.Gaming.with.Large.Transactions",0
"Georgia",2004,"Minimal.Gaming.with.Large.Transactions",0
"Georgia",2005,"Minimal.Gaming.with.Large.Transactions",0
"Georgia",2006,"Minimal.Gaming.with.Large.Transactions",0
"Georgia",2007,"Minimal.Gaming.with.Large.Transactions",0
"Georgia",2008,"Minimal.Gaming.with.Large.Transactions",0
"Georgia",2009,"Minimal.Gaming.with.Large.Transactions",0
"Georgia",2010,"Minimal.Gaming.with.Large.Transactions",0
"Georgia",2011,"Minimal.Gaming.with.Large.Transactions",0
"Guam",1996,"Minimal.Gaming.with.Large.Transactions",0
"Guam",1997,"Minimal.Gaming.with.Large.Transactions",0
"Guam",1998,"Minimal.Gaming.with.Large.Transactions",0
"Guam",1999,"Minimal.Gaming.with.Large.Transactions",0
"Guam",2000,"Minimal.Gaming.with.Large.Transactions",0
"Guam",2001,"Minimal.Gaming.with.Large.Transactions",0
"Guam",2002,"Minimal.Gaming.with.Large.Transactions",0
"Guam",2003,"Minimal.Gaming.with.Large.Transactions",0
"Guam",2004,"Minimal.Gaming.with.Large.Transactions",0
"Guam",2005,"Minimal.Gaming.with.Large.Transactions",0
"Guam",2006,"Minimal.Gaming.with.Large.Transactions",0
"Guam",2007,"Minimal.Gaming.with.Large.Transactions",0
"Guam",2008,"Minimal.Gaming.with.Large.Transactions",0
"Guam",2009,"Minimal.Gaming.with.Large.Transactions",0
"Guam",2010,"Minimal.Gaming.with.Large.Transactions",0
"Guam",2011,"Minimal.Gaming.with.Large.Transactions",0
"Hawaii",1996,"Minimal.Gaming.with.Large.Transactions",0
"Hawaii",1997,"Minimal.Gaming.with.Large.Transactions",0
"Hawaii",1998,"Minimal.Gaming.with.Large.Transactions",0
"Hawaii",1999,"Minimal.Gaming.with.Large.Transactions",0
"Hawaii",2000,"Minimal.Gaming.with.Large.Transactions",0
"Hawaii",2001,"Minimal.Gaming.with.Large.Transactions",0
"Hawaii",2002,"Minimal.Gaming.with.Large.Transactions",0
"Hawaii",2003,"Minimal.Gaming.with.Large.Transactions",0
"Hawaii",2004,"Minimal.Gaming.with.Large.Transactions",0
"Hawaii",2005,"Minimal.Gaming.with.Large.Transactions",0
"Hawaii",2006,"Minimal.Gaming.with.Large.Transactions",0
"Hawaii",2007,"Minimal.Gaming.with.Large.Transactions",0
"Hawaii",2008,"Minimal.Gaming.with.Large.Transactions",0
"Hawaii",2009,"Minimal.Gaming.with.Large.Transactions",0
"Hawaii",2010,"Minimal.Gaming.with.Large.Transactions",0
"Hawaii",2011,"Minimal.Gaming.with.Large.Transactions",0
"Idaho",1996,"Minimal.Gaming.with.Large.Transactions",0
"Idaho",1997,"Minimal.Gaming.with.Large.Transactions",0
"Idaho",1998,"Minimal.Gaming.with.Large.Transactions",0
"Idaho",1999,"Minimal.Gaming.with.Large.Transactions",1
"Idaho",2000,"Minimal.Gaming.with.Large.Transactions",0
"Idaho",2001,"Minimal.Gaming.with.Large.Transactions",0
"Idaho",2002,"Minimal.Gaming.with.Large.Transactions",0
"Idaho",2003,"Minimal.Gaming.with.Large.Transactions",0
"Idaho",2004,"Minimal.Gaming.with.Large.Transactions",0
"Idaho",2005,"Minimal.Gaming.with.Large.Transactions",0
"Idaho",2006,"Minimal.Gaming.with.Large.Transactions",0
"Idaho",2007,"Minimal.Gaming.with.Large.Transactions",1
"Idaho",2008,"Minimal.Gaming.with.Large.Transactions",0
"Idaho",2009,"Minimal.Gaming.with.Large.Transactions",0
"Idaho",2010,"Minimal.Gaming.with.Large.Transactions",2
"Idaho",2011,"Minimal.Gaming.with.Large.Transactions",0
"Illinois",1996,"Minimal.Gaming.with.Large.Transactions",0
"Illinois",1997,"Minimal.Gaming.with.Large.Transactions",0
"Illinois",1998,"Minimal.Gaming.with.Large.Transactions",0
"Illinois",1999,"Minimal.Gaming.with.Large.Transactions",1
"Illinois",2000,"Minimal.Gaming.with.Large.Transactions",1
"Illinois",2001,"Minimal.Gaming.with.Large.Transactions",8
"Illinois",2002,"Minimal.Gaming.with.Large.Transactions",6
"Illinois",2003,"Minimal.Gaming.with.Large.Transactions",19
"Illinois",2004,"Minimal.Gaming.with.Large.Transactions",38
"Illinois",2005,"Minimal.Gaming.with.Large.Transactions",23
"Illinois",2006,"Minimal.Gaming.with.Large.Transactions",18
"Illinois",2007,"Minimal.Gaming.with.Large.Transactions",30
"Illinois",2008,"Minimal.Gaming.with.Large.Transactions",69
"Illinois",2009,"Minimal.Gaming.with.Large.Transactions",106
"Illinois",2010,"Minimal.Gaming.with.Large.Transactions",53
"Illinois",2011,"Minimal.Gaming.with.Large.Transactions",0
"Indiana",1996,"Minimal.Gaming.with.Large.Transactions",0
"Indiana",1997,"Minimal.Gaming.with.Large.Transactions",0
"Indiana",1998,"Minimal.Gaming.with.Large.Transactions",0
"Indiana",1999,"Minimal.Gaming.with.Large.Transactions",2
"Indiana",2000,"Minimal.Gaming.with.Large.Transactions",1
"Indiana",2001,"Minimal.Gaming.with.Large.Transactions",1
"Indiana",2002,"Minimal.Gaming.with.Large.Transactions",1
"Indiana",2003,"Minimal.Gaming.with.Large.Transactions",46
"Indiana",2004,"Minimal.Gaming.with.Large.Transactions",53
"Indiana",2005,"Minimal.Gaming.with.Large.Transactions",44
"Indiana",2006,"Minimal.Gaming.with.Large.Transactions",44
"Indiana",2007,"Minimal.Gaming.with.Large.Transactions",59
"Indiana",2008,"Minimal.Gaming.with.Large.Transactions",50
"Indiana",2009,"Minimal.Gaming.with.Large.Transactions",107
"Indiana",2010,"Minimal.Gaming.with.Large.Transactions",30
"Indiana",2011,"Minimal.Gaming.with.Large.Transactions",0
"Iowa",1996,"Minimal.Gaming.with.Large.Transactions",0
"Iowa",1997,"Minimal.Gaming.with.Large.Transactions",0
"Iowa",1998,"Minimal.Gaming.with.Large.Transactions",1
"Iowa",1999,"Minimal.Gaming.with.Large.Transactions",0
"Iowa",2000,"Minimal.Gaming.with.Large.Transactions",8
"Iowa",2001,"Minimal.Gaming.with.Large.Transactions",2
"Iowa",2002,"Minimal.Gaming.with.Large.Transactions",3
"Iowa",2003,"Minimal.Gaming.with.Large.Transactions",11
"Iowa",2004,"Minimal.Gaming.with.Large.Transactions",12
"Iowa",2005,"Minimal.Gaming.with.Large.Transactions",10
"Iowa",2006,"Minimal.Gaming.with.Large.Transactions",8
"Iowa",2007,"Minimal.Gaming.with.Large.Transactions",14
"Iowa",2008,"Minimal.Gaming.with.Large.Transactions",6
"Iowa",2009,"Minimal.Gaming.with.Large.Transactions",15
"Iowa",2010,"Minimal.Gaming.with.Large.Transactions",10
"Iowa",2011,"Minimal.Gaming.with.Large.Transactions",0
"Kansas",1996,"Minimal.Gaming.with.Large.Transactions",0
"Kansas",1997,"Minimal.Gaming.with.Large.Transactions",0
"Kansas",1998,"Minimal.Gaming.with.Large.Transactions",4
"Kansas",1999,"Minimal.Gaming.with.Large.Transactions",0
"Kansas",2000,"Minimal.Gaming.with.Large.Transactions",0
"Kansas",2001,"Minimal.Gaming.with.Large.Transactions",0
"Kansas",2002,"Minimal.Gaming.with.Large.Transactions",1
"Kansas",2003,"Minimal.Gaming.with.Large.Transactions",13
"Kansas",2004,"Minimal.Gaming.with.Large.Transactions",0
"Kansas",2005,"Minimal.Gaming.with.Large.Transactions",3
"Kansas",2006,"Minimal.Gaming.with.Large.Transactions",1
"Kansas",2007,"Minimal.Gaming.with.Large.Transactions",1
"Kansas",2008,"Minimal.Gaming.with.Large.Transactions",0
"Kansas",2009,"Minimal.Gaming.with.Large.Transactions",2
"Kansas",2010,"Minimal.Gaming.with.Large.Transactions",0
"Kansas",2011,"Minimal.Gaming.with.Large.Transactions",0
"Kentucky",1996,"Minimal.Gaming.with.Large.Transactions",0
"Kentucky",1997,"Minimal.Gaming.with.Large.Transactions",0
"Kentucky",1998,"Minimal.Gaming.with.Large.Transactions",0
"Kentucky",1999,"Minimal.Gaming.with.Large.Transactions",0
"Kentucky",2000,"Minimal.Gaming.with.Large.Transactions",0
"Kentucky",2001,"Minimal.Gaming.with.Large.Transactions",0
"Kentucky",2002,"Minimal.Gaming.with.Large.Transactions",0
"Kentucky",2003,"Minimal.Gaming.with.Large.Transactions",1
"Kentucky",2004,"Minimal.Gaming.with.Large.Transactions",0
"Kentucky",2005,"Minimal.Gaming.with.Large.Transactions",0
"Kentucky",2006,"Minimal.Gaming.with.Large.Transactions",0
"Kentucky",2007,"Minimal.Gaming.with.Large.Transactions",0
"Kentucky",2008,"Minimal.Gaming.with.Large.Transactions",0
"Kentucky",2009,"Minimal.Gaming.with.Large.Transactions",0
"Kentucky",2010,"Minimal.Gaming.with.Large.Transactions",0
"Kentucky",2011,"Minimal.Gaming.with.Large.Transactions",0
"Louisiana",1996,"Minimal.Gaming.with.Large.Transactions",0
"Louisiana",1997,"Minimal.Gaming.with.Large.Transactions",0
"Louisiana",1998,"Minimal.Gaming.with.Large.Transactions",0
"Louisiana",1999,"Minimal.Gaming.with.Large.Transactions",1
"Louisiana",2000,"Minimal.Gaming.with.Large.Transactions",1
"Louisiana",2001,"Minimal.Gaming.with.Large.Transactions",5
"Louisiana",2002,"Minimal.Gaming.with.Large.Transactions",2
"Louisiana",2003,"Minimal.Gaming.with.Large.Transactions",30
"Louisiana",2004,"Minimal.Gaming.with.Large.Transactions",59
"Louisiana",2005,"Minimal.Gaming.with.Large.Transactions",156
"Louisiana",2006,"Minimal.Gaming.with.Large.Transactions",238
"Louisiana",2007,"Minimal.Gaming.with.Large.Transactions",366
"Louisiana",2008,"Minimal.Gaming.with.Large.Transactions",253
"Louisiana",2009,"Minimal.Gaming.with.Large.Transactions",371
"Louisiana",2010,"Minimal.Gaming.with.Large.Transactions",191
"Louisiana",2011,"Minimal.Gaming.with.Large.Transactions",0
"Maine",1996,"Minimal.Gaming.with.Large.Transactions",0
"Maine",1997,"Minimal.Gaming.with.Large.Transactions",0
"Maine",1998,"Minimal.Gaming.with.Large.Transactions",0
"Maine",1999,"Minimal.Gaming.with.Large.Transactions",0
"Maine",2000,"Minimal.Gaming.with.Large.Transactions",0
"Maine",2001,"Minimal.Gaming.with.Large.Transactions",0
"Maine",2002,"Minimal.Gaming.with.Large.Transactions",0
"Maine",2003,"Minimal.Gaming.with.Large.Transactions",0
"Maine",2004,"Minimal.Gaming.with.Large.Transactions",0
"Maine",2005,"Minimal.Gaming.with.Large.Transactions",0
"Maine",2006,"Minimal.Gaming.with.Large.Transactions",0
"Maine",2007,"Minimal.Gaming.with.Large.Transactions",0
"Maine",2008,"Minimal.Gaming.with.Large.Transactions",0
"Maine",2009,"Minimal.Gaming.with.Large.Transactions",0
"Maine",2010,"Minimal.Gaming.with.Large.Transactions",0
"Maine",2011,"Minimal.Gaming.with.Large.Transactions",0
"Marshall Islands",1996,"Minimal.Gaming.with.Large.Transactions",0
"Marshall Islands",1997,"Minimal.Gaming.with.Large.Transactions",0
"Marshall Islands",1998,"Minimal.Gaming.with.Large.Transactions",0
"Marshall Islands",1999,"Minimal.Gaming.with.Large.Transactions",0
"Marshall Islands",2000,"Minimal.Gaming.with.Large.Transactions",0
"Marshall Islands",2001,"Minimal.Gaming.with.Large.Transactions",0
"Marshall Islands",2002,"Minimal.Gaming.with.Large.Transactions",0
"Marshall Islands",2003,"Minimal.Gaming.with.Large.Transactions",0
"Marshall Islands",2004,"Minimal.Gaming.with.Large.Transactions",0
"Marshall Islands",2005,"Minimal.Gaming.with.Large.Transactions",0
"Marshall Islands",2006,"Minimal.Gaming.with.Large.Transactions",0
"Marshall Islands",2007,"Minimal.Gaming.with.Large.Transactions",0
"Marshall Islands",2008,"Minimal.Gaming.with.Large.Transactions",0
"Marshall Islands",2009,"Minimal.Gaming.with.Large.Transactions",0
"Marshall Islands",2010,"Minimal.Gaming.with.Large.Transactions",0
"Marshall Islands",2011,"Minimal.Gaming.with.Large.Transactions",0
"Maryland",1996,"Minimal.Gaming.with.Large.Transactions",0
"Maryland",1997,"Minimal.Gaming.with.Large.Transactions",0
"Maryland",1998,"Minimal.Gaming.with.Large.Transactions",0
"Maryland",1999,"Minimal.Gaming.with.Large.Transactions",0
"Maryland",2000,"Minimal.Gaming.with.Large.Transactions",0
"Maryland",2001,"Minimal.Gaming.with.Large.Transactions",0
"Maryland",2002,"Minimal.Gaming.with.Large.Transactions",0
"Maryland",2003,"Minimal.Gaming.with.Large.Transactions",0
"Maryland",2004,"Minimal.Gaming.with.Large.Transactions",0
"Maryland",2005,"Minimal.Gaming.with.Large.Transactions",0
"Maryland",2006,"Minimal.Gaming.with.Large.Transactions",0
"Maryland",2007,"Minimal.Gaming.with.Large.Transactions",0
"Maryland",2008,"Minimal.Gaming.with.Large.Transactions",0
"Maryland",2009,"Minimal.Gaming.with.Large.Transactions",0
"Maryland",2010,"Minimal.Gaming.with.Large.Transactions",0
"Maryland",2011,"Minimal.Gaming.with.Large.Transactions",0
"Massachusetts",1996,"Minimal.Gaming.with.Large.Transactions",0
"Massachusetts",1997,"Minimal.Gaming.with.Large.Transactions",0
"Massachusetts",1998,"Minimal.Gaming.with.Large.Transactions",0
"Massachusetts",1999,"Minimal.Gaming.with.Large.Transactions",0
"Massachusetts",2000,"Minimal.Gaming.with.Large.Transactions",0
"Massachusetts",2001,"Minimal.Gaming.with.Large.Transactions",0
"Massachusetts",2002,"Minimal.Gaming.with.Large.Transactions",0
"Massachusetts",2003,"Minimal.Gaming.with.Large.Transactions",0
"Massachusetts",2004,"Minimal.Gaming.with.Large.Transactions",0
"Massachusetts",2005,"Minimal.Gaming.with.Large.Transactions",0
"Massachusetts",2006,"Minimal.Gaming.with.Large.Transactions",0
"Massachusetts",2007,"Minimal.Gaming.with.Large.Transactions",0
"Massachusetts",2008,"Minimal.Gaming.with.Large.Transactions",0
"Massachusetts",2009,"Minimal.Gaming.with.Large.Transactions",0
"Massachusetts",2010,"Minimal.Gaming.with.Large.Transactions",0
"Massachusetts",2011,"Minimal.Gaming.with.Large.Transactions",0
"Michigan",1996,"Minimal.Gaming.with.Large.Transactions",0
"Michigan",1997,"Minimal.Gaming.with.Large.Transactions",0
"Michigan",1998,"Minimal.Gaming.with.Large.Transactions",1
"Michigan",1999,"Minimal.Gaming.with.Large.Transactions",1
"Michigan",2000,"Minimal.Gaming.with.Large.Transactions",11
"Michigan",2001,"Minimal.Gaming.with.Large.Transactions",55
"Michigan",2002,"Minimal.Gaming.with.Large.Transactions",26
"Michigan",2003,"Minimal.Gaming.with.Large.Transactions",68
"Michigan",2004,"Minimal.Gaming.with.Large.Transactions",68
"Michigan",2005,"Minimal.Gaming.with.Large.Transactions",59
"Michigan",2006,"Minimal.Gaming.with.Large.Transactions",65
"Michigan",2007,"Minimal.Gaming.with.Large.Transactions",42
"Michigan",2008,"Minimal.Gaming.with.Large.Transactions",86
"Michigan",2009,"Minimal.Gaming.with.Large.Transactions",111
"Michigan",2010,"Minimal.Gaming.with.Large.Transactions",96
"Michigan",2011,"Minimal.Gaming.with.Large.Transactions",0
"Minnesota",1996,"Minimal.Gaming.with.Large.Transactions",0
"Minnesota",1997,"Minimal.Gaming.with.Large.Transactions",0
"Minnesota",1998,"Minimal.Gaming.with.Large.Transactions",0
"Minnesota",1999,"Minimal.Gaming.with.Large.Transactions",0
"Minnesota",2000,"Minimal.Gaming.with.Large.Transactions",2
"Minnesota",2001,"Minimal.Gaming.with.Large.Transactions",2
"Minnesota",2002,"Minimal.Gaming.with.Large.Transactions",4
"Minnesota",2003,"Minimal.Gaming.with.Large.Transactions",7
"Minnesota",2004,"Minimal.Gaming.with.Large.Transactions",6
"Minnesota",2005,"Minimal.Gaming.with.Large.Transactions",1
"Minnesota",2006,"Minimal.Gaming.with.Large.Transactions",11
"Minnesota",2007,"Minimal.Gaming.with.Large.Transactions",20
"Minnesota",2008,"Minimal.Gaming.with.Large.Transactions",53
"Minnesota",2009,"Minimal.Gaming.with.Large.Transactions",44
"Minnesota",2010,"Minimal.Gaming.with.Large.Transactions",13
"Minnesota",2011,"Minimal.Gaming.with.Large.Transactions",0
"Mississippi",1996,"Minimal.Gaming.with.Large.Transactions",0
"Mississippi",1997,"Minimal.Gaming.with.Large.Transactions",0
"Mississippi",1998,"Minimal.Gaming.with.Large.Transactions",7
"Mississippi",1999,"Minimal.Gaming.with.Large.Transactions",7
"Mississippi",2000,"Minimal.Gaming.with.Large.Transactions",1
"Mississippi",2001,"Minimal.Gaming.with.Large.Transactions",1
"Mississippi",2002,"Minimal.Gaming.with.Large.Transactions",4
"Mississippi",2003,"Minimal.Gaming.with.Large.Transactions",52
"Mississippi",2004,"Minimal.Gaming.with.Large.Transactions",60
"Mississippi",2005,"Minimal.Gaming.with.Large.Transactions",66
"Mississippi",2006,"Minimal.Gaming.with.Large.Transactions",22
"Mississippi",2007,"Minimal.Gaming.with.Large.Transactions",42
"Mississippi",2008,"Minimal.Gaming.with.Large.Transactions",48
"Mississippi",2009,"Minimal.Gaming.with.Large.Transactions",162
"Mississippi",2010,"Minimal.Gaming.with.Large.Transactions",216
"Mississippi",2011,"Minimal.Gaming.with.Large.Transactions",0
"Missouri",1996,"Minimal.Gaming.with.Large.Transactions",0
"Missouri",1997,"Minimal.Gaming.with.Large.Transactions",0
"Missouri",1998,"Minimal.Gaming.with.Large.Transactions",0
"Missouri",1999,"Minimal.Gaming.with.Large.Transactions",0
"Missouri",2000,"Minimal.Gaming.with.Large.Transactions",0
"Missouri",2001,"Minimal.Gaming.with.Large.Transactions",3
"Missouri",2002,"Minimal.Gaming.with.Large.Transactions",1
"Missouri",2003,"Minimal.Gaming.with.Large.Transactions",7
"Missouri",2004,"Minimal.Gaming.with.Large.Transactions",13
"Missouri",2005,"Minimal.Gaming.with.Large.Transactions",35
"Missouri",2006,"Minimal.Gaming.with.Large.Transactions",7
"Missouri",2007,"Minimal.Gaming.with.Large.Transactions",19
"Missouri",2008,"Minimal.Gaming.with.Large.Transactions",29
"Missouri",2009,"Minimal.Gaming.with.Large.Transactions",99
"Missouri",2010,"Minimal.Gaming.with.Large.Transactions",44
"Missouri",2011,"Minimal.Gaming.with.Large.Transactions",0
"Montana",1996,"Minimal.Gaming.with.Large.Transactions",0
"Montana",1997,"Minimal.Gaming.with.Large.Transactions",0
"Montana",1998,"Minimal.Gaming.with.Large.Transactions",0
"Montana",1999,"Minimal.Gaming.with.Large.Transactions",0
"Montana",2000,"Minimal.Gaming.with.Large.Transactions",0
"Montana",2001,"Minimal.Gaming.with.Large.Transactions",0
"Montana",2002,"Minimal.Gaming.with.Large.Transactions",0
"Montana",2003,"Minimal.Gaming.with.Large.Transactions",0
"Montana",2004,"Minimal.Gaming.with.Large.Transactions",0
"Montana",2005,"Minimal.Gaming.with.Large.Transactions",0
"Montana",2006,"Minimal.Gaming.with.Large.Transactions",0
"Montana",2007,"Minimal.Gaming.with.Large.Transactions",0
"Montana",2008,"Minimal.Gaming.with.Large.Transactions",1
"Montana",2009,"Minimal.Gaming.with.Large.Transactions",0
"Montana",2010,"Minimal.Gaming.with.Large.Transactions",0
"Montana",2011,"Minimal.Gaming.with.Large.Transactions",0
"Nebraska",1996,"Minimal.Gaming.with.Large.Transactions",0
"Nebraska",1997,"Minimal.Gaming.with.Large.Transactions",0
"Nebraska",1998,"Minimal.Gaming.with.Large.Transactions",0
"Nebraska",1999,"Minimal.Gaming.with.Large.Transactions",0
"Nebraska",2000,"Minimal.Gaming.with.Large.Transactions",0
"Nebraska",2001,"Minimal.Gaming.with.Large.Transactions",0
"Nebraska",2002,"Minimal.Gaming.with.Large.Transactions",0
"Nebraska",2003,"Minimal.Gaming.with.Large.Transactions",0
"Nebraska",2004,"Minimal.Gaming.with.Large.Transactions",0
"Nebraska",2005,"Minimal.Gaming.with.Large.Transactions",0
"Nebraska",2006,"Minimal.Gaming.with.Large.Transactions",0
"Nebraska",2007,"Minimal.Gaming.with.Large.Transactions",0
"Nebraska",2008,"Minimal.Gaming.with.Large.Transactions",0
"Nebraska",2009,"Minimal.Gaming.with.Large.Transactions",0
"Nebraska",2010,"Minimal.Gaming.with.Large.Transactions",0
"Nebraska",2011,"Minimal.Gaming.with.Large.Transactions",0
"Nevada",1996,"Minimal.Gaming.with.Large.Transactions",0
"Nevada",1997,"Minimal.Gaming.with.Large.Transactions",0
"Nevada",1998,"Minimal.Gaming.with.Large.Transactions",24
"Nevada",1999,"Minimal.Gaming.with.Large.Transactions",14
"Nevada",2000,"Minimal.Gaming.with.Large.Transactions",12
"Nevada",2001,"Minimal.Gaming.with.Large.Transactions",28
"Nevada",2002,"Minimal.Gaming.with.Large.Transactions",24
"Nevada",2003,"Minimal.Gaming.with.Large.Transactions",119
"Nevada",2004,"Minimal.Gaming.with.Large.Transactions",151
"Nevada",2005,"Minimal.Gaming.with.Large.Transactions",135
"Nevada",2006,"Minimal.Gaming.with.Large.Transactions",105
"Nevada",2007,"Minimal.Gaming.with.Large.Transactions",323
